CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,Full Name
11180,MRS.,APRIL,ANAND,01-02-1943,M,F,april18@adventure-works.com,"$160,000 ",1,Bachelors,Management,Y,APRIL  ANAND
11181,MR.,DEVIN,MARTIN,08-08-1943,M,M,devin13@adventure-works.com,"$170,000 ",2,Graduate Degree,Management,Y,DEVIN  MARTIN
11182,MRS.,STEPHANIE,TORRES,8/25/1944,S,F,stephanie19@adventure-works.com,"$70,000 ",4,Bachelors,Management,Y,STEPHANIE  TORRES
11183,MRS.,JASMINE,LEE,7/15/1944,S,F,jasmine19@adventure-works.com,"$70,000 ",4,Bachelors,Management,Y,JASMINE  LEE
11184,MRS.,MEGHAN,HERNANDEZ,11/16/1944,S,F,meghan3@adventure-works.com,"$70,000 ",4,Bachelors,Management,Y,MEGHAN  HERNANDEZ
11185,MRS.,ASHLEY,HENDERSON,10-08-1944,S,F,ashley31@adventure-works.com,"$70,000 ",4,Bachelors,Management,Y,ASHLEY  HENDERSON
11186,MRS.,SARAH,PRICE,5/21/1944,S,F,sarah25@adventure-works.com,"$70,000 ",4,Bachelors,Management,Y,SARAH  PRICE
11187,MRS.,JENNIFER,COOPER,2/22/1944,M,F,jennifer63@adventure-works.com,"$60,000 ",4,Graduate Degree,Management,Y,JENNIFER  COOPER
11188,MRS.,CATHERINE,MORRIS,09-06-1944,M,F,catherine16@adventure-works.com,"$60,000 ",4,Graduate Degree,Management,N,CATHERINE  MORRIS
11190,MR.,CARSON,BRYANT,6/22/1944,M,M,carson17@adventure-works.com,"$70,000 ",5,Bachelors,Management,Y,CARSON  BRYANT
11191,MRS.,KRISTI,PEREZ,12/18/1945,S,F,kristi39@adventure-works.com,"$70,000 ",5,Bachelors,Management,Y,KRISTI  PEREZ
11192,MR.,JAMES,BROWN,9/13/1945,M,M,james79@adventure-works.com,"$60,000 ",4,Bachelors,Management,Y,JAMES  BROWN
11193,MR.,IAN,GRAY,2/13/1945,M,M,ian72@adventure-works.com,"$60,000 ",4,Bachelors,Management,Y,IAN  GRAY
11194,MRS.,JACQUELINE,PRICE,06-10-1945,M,F,jacqueline0@adventure-works.com,"$60,000 ",4,Bachelors,Management,Y,JACQUELINE  PRICE
11195,MRS.,MEGAN,HENDERSON,02-10-1946,M,F,megan55@adventure-works.com,"$60,000 ",5,Bachelors,Management,Y,MEGAN  HENDERSON
11196,MR.,ALFREDO,ROMERO,06-07-1946,M,M,alfredo10@adventure-works.com,"$60,000 ",5,Bachelors,Management,Y,ALFREDO  ROMERO
11197,MRS.,ANDREA,MORRIS,6/18/1946,M,F,andrea18@adventure-works.com,"$70,000 ",3,Bachelors,Management,N,ANDREA  MORRIS
11198,MRS.,BROOKE,SANDERS,11/26/1946,S,F,brooke3@adventure-works.com,"$70,000 ",4,Bachelors,Management,Y,BROOKE  SANDERS
11199,MRS.,JACQUELINE,BENNETT,11-06-1946,M,F,jacqueline1@adventure-works.com,"$70,000 ",4,Bachelors,Management,Y,JACQUELINE  BENNETT
11200,MR.,JASON,GRIFFIN,11/22/1947,M,M,jason18@adventure-works.com,"$70,000 ",4,Bachelors,Management,Y,JASON  GRIFFIN
11201,MRS.,AMANDA,FOSTER,8/18/1947,M,F,amanda37@adventure-works.com,"$70,000 ",4,Bachelors,Management,Y,AMANDA  FOSTER
11202,MRS.,ALEXIA,PRICE,8/26/1947,M,F,alexia0@adventure-works.com,"$80,000 ",5,Bachelors,Management,N,ALEXIA  PRICE
11203,MR.,LUIS,DIAZ,8/21/1948,M,M,luis21@adventure-works.com,"$40,000 ",2,High School,Professional,Y,LUIS  DIAZ
11205,MRS.,ABBY,FERNANDEZ,7/24/1948,M,F,abby13@adventure-works.com,"$40,000 ",2,High School,Professional,Y,ABBY  FERNANDEZ
11206,MR.,BLAKE,FLORES,9/24/1948,M,M,blake60@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y,BLAKE  FLORES
11207,MRS.,DANIELLE,COX,7/19/1948,S,F,danielle12@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y,DANIELLE  COX
11208,MRS.,MARIA,REED,02-04-1948,M,F,maria4@adventure-works.com,"$60,000 ",2,Bachelors,Management,Y,MARIA  REED
11209,MRS.,ALLISON,EVANS,1/13/1948,M,F,allison21@adventure-works.com,"$60,000 ",2,Bachelors,Management,Y,ALLISON  EVANS
11210,MR.,EDWARD,WOOD,06-08-1948,M,M,edward50@adventure-works.com,"$70,000 ",4,Partial College,Professional,Y,EDWARD  WOOD
11211,MRS.,SAMANTHA,RUSSELL,10-12-1949,M,F,samantha42@adventure-works.com,"$40,000 ",2,High School,Professional,Y,SAMANTHA  RUSSELL
11212,MRS.,CHLOE,CAMPBELL,11-05-1949,M,F,chloe4@adventure-works.com,"$40,000 ",2,High School,Professional,Y,CHLOE  CAMPBELL
11213,MRS.,STEPHANIE,MURPHY,5/14/1949,S,F,stephanie11@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y,STEPHANIE  MURPHY
11214,MR.,CHARLES,MILLER,11-07-1949,S,M,charles9@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y,CHARLES  MILLER
11215,MRS.,ANA,PERRY,6/21/1950,M,F,ana7@adventure-works.com,"$40,000 ",2,Partial High School,Skilled Manual,Y,ANA  PERRY
11216,MRS.,JASMINE,TORRES,5/20/1950,S,F,jasmine32@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y,JASMINE  TORRES
11217,MRS.,NATALIE,ADAMS,02-11-1950,S,F,natalie58@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y,NATALIE  ADAMS
11218,MRS.,OLIVIA,BROWN,09-11-1950,S,F,olivia4@adventure-works.com,"$60,000 ",2,Partial College,Professional,N,OLIVIA  BROWN
11219,MR.,CHARLES,COOK,12-02-1950,M,M,charles69@adventure-works.com,"$60,000 ",2,High School,Professional,Y,CHARLES  COOK
11220,MRS.,ERICA,HUANG,2/23/1950,M,F,erica5@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y,ERICA  HUANG
11221,MR.,NATHAN,PERRY,06-10-1950,M,M,nathan3@adventure-works.com,"$70,000 ",4,Partial College,Professional,Y,NATHAN  PERRY
11222,MRS.,ALEXANDRA,RIVERA,8/17/1950,M,F,alexandra11@adventure-works.com,"$80,000 ",3,Bachelors,Management,Y,ALEXANDRA  RIVERA
11223,MRS.,HAILEY,PATTERSON,9/16/1951,S,F,hailey30@adventure-works.com,"$70,000 ",2,High School,Professional,Y,HAILEY  PATTERSON
11224,MRS.,TIFFANY,LI,09-06-1951,S,F,tiffany3@adventure-works.com,"$70,000 ",2,High School,Professional,Y,TIFFANY  LI
11226,MRS.,SYDNEY,ROSS,9/27/1951,M,F,sydney26@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y,SYDNEY  ROSS
11227,MR.,MARSHALL,CHAVEZ,08-12-1951,S,M,marshall35@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y,MARSHALL  CHAVEZ
11228,MRS.,ASHLEY,JONES,4/19/1951,M,F,ashley3@adventure-works.com,"$60,000 ",2,Partial College,Professional,Y,ASHLEY  JONES
11229,MR.,ADRIAN,STEWART,12-03-1951,S,M,adrian21@adventure-works.com,"$70,000 ",4,Partial College,Professional,Y,ADRIAN  STEWART
11230,MRS.,AMBER,TURNER,04-03-1951,M,F,amber4@adventure-works.com,"$70,000 ",4,Partial College,Professional,N,AMBER  TURNER
11231,MR.,DENNIS,ZHANG,11/14/1952,M,M,dennis1@adventure-works.com,"$60,000 ",2,High School,Professional,Y,DENNIS  ZHANG
11232,MRS.,HAILEY,BRYANT,9/27/1952,M,F,hailey38@adventure-works.com,"$60,000 ",3,High School,Professional,N,HAILEY  BRYANT
11233,MR.,TODD,LI,09-09-1952,M,M,todd5@adventure-works.com,"$70,000 ",4,Partial College,Professional,Y,TODD  LI
11234,,ANNA,GRIFFIN,11/19/1952,S,NA,anna46@adventure-works.com,"$70,000 ",4,Partial College,Professional,Y,ANNA  GRIFFIN
11235,MR.,ANGEL,STEWART,02-08-1952,M,M,angel24@adventure-works.com,"$70,000 ",4,Partial College,Professional,Y,ANGEL  STEWART
11236,MR.,JEREMY,BUTLER,03-05-1952,S,M,jeremy29@adventure-works.com,"$70,000 ",5,Partial College,Professional,Y,JEREMY  BUTLER
11237,MR.,CLARENCE,ANAND,9/23/1958,S,M,clarence36@adventure-works.com,"$130,000 ",2,Bachelors,Management,N,CLARENCE  ANAND
11238,MRS.,MAYRA,PRASAD,08-10-1958,S,F,mayra9@adventure-works.com,"$130,000 ",2,Bachelors,Management,N,MAYRA  PRASAD
11239,MRS.,LATOYA,GOEL,10-06-1958,M,F,latoya18@adventure-works.com,"$130,000 ",2,Partial College,Professional,N,LATOYA  GOEL
11240,MRS.,ANNE,HERNANDEZ,12-11-1958,M,F,anne4@adventure-works.com,"$160,000 ",2,Partial College,Professional,Y,ANNE  HERNANDEZ
11241,MRS.,LISA,CAI,10-11-1957,S,F,lisa24@adventure-works.com,"$100,000 ",2,Partial College,Professional,Y,LISA  CAI
11242,MR.,LARRY,MUNOZ,11-11-1957,M,M,larry9@adventure-works.com,"$110,000 ",2,Partial College,Professional,Y,LARRY  MUNOZ
11243,MRS.,ROBIN,ALVAREZ,10-09-1957,M,F,robin2@adventure-works.com,"$150,000 ",2,Partial College,Professional,Y,ROBIN  ALVAREZ
11244,MRS.,ALEXIS,COLEMAN,11/26/1957,S,F,alexis28@adventure-works.com,"$170,000 ",2,Bachelors,Management,N,ALEXIS  COLEMAN
11245,MR.,RICKY,VAZQUEZ,10/27/1956,M,M,ricky15@adventure-works.com,"$120,000 ",3,High School,Professional,N,RICKY  VAZQUEZ
11247,MRS.,CLAUDIA,ZHOU,06-06-1956,S,F,claudia7@adventure-works.com,"$130,000 ",3,Partial College,Professional,N,CLAUDIA  ZHOU
11248,MR.,TRISTAN,ALEXANDER,3/26/1955,M,M,tristan19@adventure-works.com,"$110,000 ",3,Partial College,Professional,Y,TRISTAN  ALEXANDER
11249,MRS.,CINDY,PATEL,7/13/1955,M,F,cindy3@adventure-works.com,"$130,000 ",3,Partial College,Professional,Y,CINDY  PATEL
11250,MRS.,SHANNON,LIU,03-12-1955,M,F,shannon4@adventure-works.com,"$170,000 ",3,High School,Professional,Y,SHANNON  LIU
11251,MR.,XAVIER,LONG,07-04-1932,S,M,xavier51@adventure-works.com,"$30,000 ",4,High School,Professional,N,XAVIER  LONG
11252,MR.,NICHOLAS,THOMPSON,06-07-1932,S,M,nicholas16@adventure-works.com,"$90,000 ",3,Graduate Degree,Management,Y,NICHOLAS  THOMPSON
11253,MR.,JOSÉ,HERNANDEZ,2/28/1933,M,M,josé54@adventure-works.com,"$60,000 ",2,Graduate Degree,Management,Y,JOSÉ  HERNANDEZ
11254,MR.,JOHNATHAN,VANCE,03-03-1933,M,M,johnathan5@adventure-works.com,"$70,000 ",4,Graduate Degree,Management,Y,JOHNATHAN  VANCE
11255,MR.,COLIN,LIN,04-04-1933,M,M,colin8@adventure-works.com,"$70,000 ",4,Graduate Degree,Management,Y,COLIN  LIN
11256,MRS.,KATELYN,HERNANDEZ,9/20/1933,M,F,katelyn42@adventure-works.com,"$70,000 ",4,Graduate Degree,Management,Y,KATELYN  HERNANDEZ
11257,MRS.,JACQUELINE,POWELL,01-06-1933,S,F,jacqueline9@adventure-works.com,"$120,000 ",1,Graduate Degree,Management,Y,JACQUELINE  POWELL
11258,MR.,XAVIER,HILL,6/28/1933,M,M,xavier26@adventure-works.com,"$120,000 ",1,Graduate Degree,Management,Y,XAVIER  HILL
11259,MRS.,VICTORIA,STEWART,3/27/1965,M,F,victoria24@adventure-works.com,"$100,000 ",4,Partial College,Professional,Y,VICTORIA  STEWART
11260,MRS.,KATELYN,KELLY,04-12-1965,M,F,katelyn1@adventure-works.com,"$110,000 ",2,Bachelors,Management,Y,KATELYN  KELLY
11261,MRS.,STEPHANIE,COLLINS,4/24/1965,M,F,stephanie52@adventure-works.com,"$130,000 ",1,Graduate Degree,Management,Y,STEPHANIE  COLLINS
11262,MRS.,JENNIFER,SIMMONS,05-04-1964,M,F,jennifer88@adventure-works.com,"$80,000 ",4,Bachelors,Management,Y,JENNIFER  SIMMONS
11263,MRS.,TRINITY,RICHARDSON,09-11-1964,M,F,trinity9@adventure-works.com,"$90,000 ",5,Partial College,Professional,Y,TRINITY  RICHARDSON
11264,MR.,EDUARDO,MARTIN,6/17/1964,S,M,eduardo13@adventure-works.com,"$90,000 ",5,Partial College,Professional,N,EDUARDO  MARTIN
11265,MRS.,ELIZABETH,JONES,7/13/1964,M,F,elizabeth7@adventure-works.com,"$90,000 ",5,Partial College,Professional,Y,ELIZABETH  JONES
11266,MS.,TAYLOR,HOWARD,05-05-1964,S,F,taylor14@adventure-works.com,"$90,000 ",0,Partial College,Professional,N,TAYLOR  HOWARD
11267,MR.,DAVID,DIAZ,10-02-1964,S,M,david55@adventure-works.com,"$120,000 ",4,Partial College,Professional,Y,DAVID  DIAZ
11268,MRS.,KATELYN,CARTER,05-03-1964,M,F,katelyn33@adventure-works.com,"$130,000 ",2,Graduate Degree,Management,Y,KATELYN  CARTER
11269,MR.,RYAN,FOSTER,10/13/1964,M,M,ryan19@adventure-works.com,"$130,000 ",2,Graduate Degree,Management,Y,RYAN  FOSTER
11270,MR.,ROBERT,LEE,05-04-1964,M,M,robert82@adventure-works.com,"$130,000 ",2,Graduate Degree,Management,Y,ROBERT  LEE
11271,MRS.,DANIELLE,REED,06-05-1964,S,F,danielle23@adventure-works.com,"$150,000 ",2,Bachelors,Management,N,DANIELLE  REED
11272,MRS.,LAUREN,MARTINEZ,11-10-1956,S,F,lauren35@adventure-works.com,"$70,000 ",4,Partial College,Professional,Y,LAUREN  MARTINEZ
11273,MR.,NATHAN,LAL,10-01-1956,M,M,nathan26@adventure-works.com,"$90,000 ",2,Partial College,Professional,Y,NATHAN  LAL
11274,MR.,KYLE,FOSTER,04-12-1934,M,M,kyle11@adventure-works.com,"$50,000 ",2,Graduate Degree,Management,Y,KYLE  FOSTER
11275,MRS.,JENNY,RAI,1/18/1934,M,F,jenny40@adventure-works.com,"$80,000 ",4,Graduate Degree,Management,Y,JENNY  RAI
11276,MRS.,NANCY,CHAPMAN,9/19/1963,M,F,nancy7@adventure-works.com,"$80,000 ",4,Partial College,Professional,Y,NANCY  CHAPMAN
11277,MR.,CHARLES,JACKSON,06-10-1963,M,M,charles15@adventure-works.com,"$80,000 ",4,Partial College,Professional,Y,CHARLES  JACKSON
11278,MR.,JONATHAN,PHILLIPS,8/20/1963,S,M,jonathan35@adventure-works.com,"$90,000 ",0,Partial College,Professional,N,JONATHAN  PHILLIPS
11279,MS.,AMANDA,COOK,09-12-1963,M,F,amanda3@adventure-works.com,"$90,000 ",0,Partial College,Professional,Y,AMANDA  COOK
11280,MR.,ROBERT,COLLINS,8/21/1963,M,M,robert45@adventure-works.com,"$90,000 ",0,Partial College,Professional,Y,ROBERT  COLLINS
11281,MRS.,MEGAN,BARNES,10-10-1963,S,F,megan53@adventure-works.com,"$110,000 ",4,Bachelors,Management,Y,MEGAN  BARNES
11282,MR.,CHRISTIAN,THOMAS,1/16/1962,M,M,christian46@adventure-works.com,"$90,000 ",5,Partial College,Professional,Y,CHRISTIAN  THOMAS
11283,MR.,ARTURO,LAL,10/26/1962,M,M,arturo33@adventure-works.com,"$110,000 ",1,Bachelors,Management,Y,ARTURO  LAL
11284,MRS.,THERESA,SERRANO,3/27/1962,M,F,theresa12@adventure-works.com,"$110,000 ",1,Bachelors,Management,Y,THERESA  SERRANO
11285,MR.,JEREMY,ANDERSON,3/19/1962,M,M,jeremy2@adventure-works.com,"$120,000 ",1,Partial College,Professional,N,JEREMY  ANDERSON
11286,MR.,HUNTER,GRIFFIN,03-03-1962,M,M,hunter16@adventure-works.com,"$170,000 ",0,Graduate Degree,Management,Y,HUNTER  GRIFFIN
11287,MR.,HENRY,GARCIA,1/16/1961,M,M,henry16@adventure-works.com,"$70,000 ",5,Partial College,Professional,N,HENRY  GARCIA
11288,MRS.,CINDY,SANCHEZ,9/16/1961,M,F,cindy19@adventure-works.com,"$110,000 ",1,Bachelors,Management,Y,CINDY  SANCHEZ
11289,MRS.,MARIA,CARTER,03-07-1961,M,F,maria53@adventure-works.com,"$130,000 ",1,Bachelors,Management,Y,MARIA  CARTER
11290,MRS.,KATELYN,SANCHEZ,8/18/1961,M,F,katelyn26@adventure-works.com,"$130,000 ",1,Bachelors,Management,Y,KATELYN  SANCHEZ
11291,MRS.,JENNA,WRIGHT,05-05-1961,M,F,jenna19@adventure-works.com,"$130,000 ",1,Bachelors,Management,Y,JENNA  WRIGHT
11292,MR.,SETH,PHILLIPS,11-05-1961,S,M,seth42@adventure-works.com,"$150,000 ",1,Partial College,Professional,N,SETH  PHILLIPS
11293,MR.,LUKE,LONG,5/27/1955,S,M,luke28@adventure-works.com,"$60,000 ",2,High School,Professional,N,LUKE  LONG
11294,MR.,DALTON,CLARK,09-03-1955,M,M,dalton18@adventure-works.com,"$60,000 ",2,High School,Professional,N,DALTON  CLARK
11295,MRS.,TAYLOR,LEWIS,5/16/1954,S,F,taylor67@adventure-works.com,"$80,000 ",2,Partial High School,Skilled Manual,Y,TAYLOR  LEWIS
11296,MRS.,HALEY,RICHARDSON,10-07-1935,S,F,haley10@adventure-works.com,"$50,000 ",2,Graduate Degree,Management,Y,HALEY  RICHARDSON
11297,MR.,NOAH,COLEMAN,02-02-1935,S,M,noah2@adventure-works.com,"$70,000 ",4,Graduate Degree,Management,Y,NOAH  COLEMAN
11298,MR.,JON,LUO,03-03-1935,M,M,jon46@adventure-works.com,"$70,000 ",4,Graduate Degree,Management,Y,JON  LUO
11299,MR.,ORLANDO,VAZQUEZ,04-01-1936,M,M,orlando14@adventure-works.com,"$70,000 ",4,Graduate Degree,Management,Y,ORLANDO  VAZQUEZ
11300,MR.,FERNANDO,BARNES,03-03-1960,M,M,fernando47@adventure-works.com,"$80,000 ",5,Partial College,Professional,N,FERNANDO  BARNES
11301,MR.,CAMERON,RODRIGUEZ,06-09-1960,M,M,cameron38@adventure-works.com,"$80,000 ",5,Partial College,Professional,Y,CAMERON  RODRIGUEZ
11302,MR.,SPENCER,RUSSELL,12-12-1960,S,M,spencer22@adventure-works.com,"$90,000 ",4,High School,Professional,N,SPENCER  RUSSELL
11303,MRS.,JULIA,COLEMAN,10-11-1960,S,F,julia72@adventure-works.com,"$90,000 ",4,High School,Professional,N,JULIA  COLEMAN
11304,MS.,JULIA,GARCIA,3/17/1960,M,F,julia38@adventure-works.com,"$100,000 ",0,Partial College,Professional,Y,JULIA  GARCIA
11305,MR.,SEAN,EVANS,6/19/1960,M,M,sean31@adventure-works.com,"$110,000 ",3,Partial College,Professional,N,SEAN  EVANS
11306,MR.,MICAH,ZHOU,6/22/1960,M,M,micah19@adventure-works.com,"$110,000 ",3,Partial College,Professional,N,MICAH  ZHOU
11307,MR.,HUNTER,RODRIGUEZ,11-04-1954,M,M,hunter53@adventure-works.com,"$80,000 ",2,Partial High School,Skilled Manual,Y,HUNTER  RODRIGUEZ
11308,MR.,IAN,GONZALES,03-05-1954,M,M,ian57@adventure-works.com,"$60,000 ",2,High School,Professional,N,IAN  GONZALES
11309,MRS.,VICTORIA,LEWIS,06-12-1954,S,F,victoria20@adventure-works.com,"$60,000 ",2,High School,Professional,Y,VICTORIA  LEWIS
11310,MRS.,ERIN,SANDERS,07-09-1953,S,F,erin7@adventure-works.com,"$70,000 ",3,Graduate Degree,Management,Y,ERIN  SANDERS
11311,MRS.,GABRIELLE,LOPEZ,8/24/1953,S,F,gabrielle63@adventure-works.com,"$70,000 ",3,Graduate Degree,Management,N,GABRIELLE  LOPEZ
11312,MRS.,SARA,RICHARDSON,04-03-1953,S,F,sara10@adventure-works.com,"$70,000 ",3,Graduate Degree,Management,Y,SARA  RICHARDSON
11313,MR.,TREVOR,JENKINS,2/27/1953,S,M,trevor6@adventure-works.com,"$70,000 ",3,Graduate Degree,Management,Y,TREVOR  JENKINS
11315,MRS.,HAILEY,WARD,10-01-1953,S,F,hailey12@adventure-works.com,"$70,000 ",3,Graduate Degree,Management,N,HAILEY  WARD
11316,MR.,LUKE,ALLEN,11/17/1953,M,M,luke52@adventure-works.com,"$60,000 ",3,Graduate Degree,Management,Y,LUKE  ALLEN
11317,MRS.,VICTORIA,RUSSELL,9/17/1952,S,F,victoria66@adventure-works.com,"$40,000 ",3,Partial College,Professional,N,VICTORIA  RUSSELL
11318,MRS.,JESSICA,WILSON,10/26/1952,S,F,jessica54@adventure-works.com,"$40,000 ",3,Partial College,Professional,N,JESSICA  WILSON
11319,MRS.,JADE,BAILEY,4/27/1937,M,F,jade13@adventure-works.com,"$70,000 ",4,Graduate Degree,Management,N,JADE  BAILEY
11320,MRS.,MORGAN,HILL,6/26/1937,M,F,morgan19@adventure-works.com,"$80,000 ",4,Graduate Degree,Management,Y,MORGAN  HILL
11321,MR.,TERRANCE,RAMAN,07-08-1938,M,M,terrance9@adventure-works.com,"$90,000 ",5,Bachelors,Management,Y,TERRANCE  RAMAN
11322,MRS.,SYDNEY,GARCIA,3/15/1938,M,F,sydney78@adventure-works.com,"$90,000 ",5,Bachelors,Management,Y,SYDNEY  GARCIA
11323,MR.,JOSE,PATTERSON,6/20/1938,S,M,jose33@adventure-works.com,"$120,000 ",2,Graduate Degree,Management,Y,JOSE  PATTERSON
11324,MR.,ZACHARY,ANDERSON,5/14/1939,M,M,zachary39@adventure-works.com,"$90,000 ",5,Bachelors,Management,Y,ZACHARY  ANDERSON
11325,MR.,ELIJAH,ROSS,07-02-1939,S,M,elijah7@adventure-works.com,"$90,000 ",5,Bachelors,Management,Y,ELIJAH  ROSS
11326,MR.,RAFAEL,XIE,6/26/1939,M,M,rafael26@adventure-works.com,"$130,000 ",2,Bachelors,Management,Y,RAFAEL  XIE
11327,MR.,JAIME,MORENO,03-04-1940,M,M,jaime48@adventure-works.com,"$90,000 ",5,Bachelors,Management,Y,JAIME  MORENO
11328,MR.,JULIAN,GRIFFIN,01-01-1940,M,M,julian20@adventure-works.com,"$90,000 ",5,Bachelors,Management,Y,JULIAN  GRIFFIN
11329,MR.,ANDY,ALVAREZ,7/25/1940,S,M,andy9@adventure-works.com,"$90,000 ",5,Bachelors,Management,Y,ANDY  ALVAREZ
11330,MR.,RYAN,THOMPSON,5/13/1940,M,M,ryan38@adventure-works.com,"$110,000 ",2,Graduate Degree,Management,Y,RYAN  THOMPSON
11331,MRS.,SAMANTHA,JENKINS,07-06-1968,M,F,samantha32@adventure-works.com,"$90,000 ",4,Partial College,Skilled Manual,Y,SAMANTHA  JENKINS
11332,MRS.,DEANNA,RAMOS,10-04-1962,S,F,deanna44@adventure-works.com,"$10,000 ",1,Graduate Degree,Manual,Y,DEANNA  RAMOS
11333,MRS.,EMILY,MILLER,07-10-1962,M,F,emily6@adventure-works.com,"$20,000 ",1,Graduate Degree,Clerical,Y,EMILY  MILLER
11334,MRS.,NICOLE,BROWN,3/22/1961,M,F,nicole4@adventure-works.com,"$10,000 ",1,Bachelors,Manual,Y,NICOLE  BROWN
11335,MRS.,CARLA,RAMAN,6/24/1961,M,F,carla14@adventure-works.com,"$10,000 ",1,Bachelors,Manual,Y,CARLA  RAMAN
11336,MR.,SHAUN,RAJI,03-12-1962,M,M,shaun21@adventure-works.com,"$20,000 ",1,Graduate Degree,Clerical,Y,SHAUN  RAJI
11337,MR.,JEROME,ROMERO,9/21/1961,M,M,jerome7@adventure-works.com,"$10,000 ",1,Bachelors,Manual,Y,JEROME  ROMERO
11338,MR.,FRANK,NAVARRO,08-10-1961,M,M,frank17@adventure-works.com,"$20,000 ",1,Graduate Degree,Clerical,Y,FRANK  NAVARRO
11339,MR.,DENNIS,SHE,07-08-1961,S,M,dennis25@adventure-works.com,"$20,000 ",1,Graduate Degree,Clerical,Y,DENNIS  SHE
11340,MRS.,MELODY,MUNOZ,04-06-1936,M,F,melody8@adventure-works.com,"$10,000 ",1,Graduate Degree,Clerical,Y,MELODY  MUNOZ
11341,MR.,RANDY,ZENG,8/21/1936,M,M,randy24@adventure-works.com,"$20,000 ",1,Graduate Degree,Clerical,Y,RANDY  ZENG
11342,MR.,MARSHALL,WANG,03-11-1962,M,M,marshall0@adventure-works.com,"$30,000 ",5,Graduate Degree,Clerical,Y,MARSHALL  WANG
11343,MR.,ARTHUR,CARLSON,9/13/1958,M,M,arthur41@adventure-works.com,"$10,000 ",1,Bachelors,Manual,Y,ARTHUR  CARLSON
11344,MRS.,JESSIE,JIMENEZ,7/24/1957,M,F,jessie3@adventure-works.com,"$10,000 ",1,Partial College,Manual,Y,JESSIE  JIMENEZ
11345,MRS.,ROBIN,RAMOS,03-12-1957,S,F,robin13@adventure-works.com,"$10,000 ",1,Partial College,Manual,Y,ROBIN  RAMOS
11346,MRS.,DEANNA,GUTIERREZ,5/22/1955,S,F,deanna37@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y,DEANNA  GUTIERREZ
11347,MR.,ROY,NAVARRO,12/23/1955,M,M,roy30@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y,ROY  NAVARRO
11348,MR.,SHAWN,RAI,9/22/1955,M,M,shawn19@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y,SHAWN  RAI
11349,MRS.,MINDY,LUO,09-03-1954,M,F,mindy10@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y,MINDY  LUO
11350,MRS.,CARA,ZHOU,1/14/1937,M,F,cara5@adventure-works.com,"$30,000 ",1,Graduate Degree,Clerical,Y,CARA  ZHOU
11351,MRS.,ANNE,RAMOS,04-06-1939,S,F,anne19@adventure-works.com,"$20,000 ",1,Bachelors,Clerical,Y,ANNE  RAMOS
11352,MR.,RAYMOND,RODRIGUEZ,03-07-1940,M,M,raymond20@adventure-works.com,"$10,000 ",2,Partial College,Manual,Y,RAYMOND  RODRIGUEZ
11353,MRS.,CARRIE,ORTEGA,06-11-1941,S,F,carrie19@adventure-works.com,"$30,000 ",1,Bachelors,Clerical,Y,CARRIE  ORTEGA
11354,MRS.,DEANNA,SUAREZ,2/23/1942,M,F,deanna45@adventure-works.com,"$20,000 ",1,Partial College,Manual,Y,DEANNA  SUAREZ
11355,MR.,ROBERTO,GUTIERREZ,12/28/1942,M,M,roberto11@adventure-works.com,"$40,000 ",1,Graduate Degree,Clerical,Y,ROBERTO  GUTIERREZ
11356,MR.,TERRENCE,CARSON,5/27/1980,S,M,terrence15@adventure-works.com,"$10,000 ",0,Partial College,Manual,N,TERRENCE  CARSON
11357,MR.,RAMON,YE,3/23/1979,S,M,ramon9@adventure-works.com,"$10,000 ",0,Partial College,Manual,N,RAMON  YE
11358,MS.,CYNTHIA,MALHOTRA,11-11-1978,S,F,cynthia9@adventure-works.com,"$10,000 ",0,Partial College,Manual,N,CYNTHIA  MALHOTRA
11359,MR.,JARROD,PRASAD,09-04-1978,S,M,jarrod9@adventure-works.com,"$10,000 ",0,Partial College,Manual,N,JARROD  PRASAD
11360,MR.,TYRONE,SERRANO,08-02-1978,S,M,tyrone15@adventure-works.com,"$10,000 ",0,Partial College,Manual,Y,TYRONE  SERRANO
11361,MS.,CINDY,RAMOS,4/28/1977,M,F,cindy22@adventure-works.com,"$10,000 ",0,High School,Manual,Y,CINDY  RAMOS
11362,MR.,DAMIEN,SHAN,11-11-1977,M,M,damien26@adventure-works.com,"$10,000 ",0,High School,Manual,N,DAMIEN  SHAN
11363,MR.,JULIAN,ROSS,10/20/1977,S,M,julian5@adventure-works.com,"$10,000 ",0,High School,Manual,N,JULIAN  ROSS
